,Treebank,ess_sli-ud-test_Case=Equ,gub_tudet-ud-test_Case=Equ,egy_ujaen-ud-test_Case=Equ,ky_ktmu-ud-test_Case=Equ,tt_nmctt-ud-test_Case=Equ,tr_gb-ud-test_Case=Equ,ota_boun-ud-train_Case=Equ,ota_boun-ud-test_Case=Equ,qtd_sagt-ud-test_Case=Equ,qtd_sagt-ud-dev_Case=Equ,qtd_sagt-ud-train_Case=Equ,tr_imst-ud-train_Case=Equ,tr_imst-ud-dev_Case=Equ,tr_imst-ud-test_Case=Equ,tr_boun-ud-dev_Case=Equ,tr_boun-ud-test_Case=Equ,tr_boun-ud-train_Case=Equ
204,ha_southernautogramm-ud-test_Case=Dat,0.23350963357256463,1.2014223395043402,1.2014223395043402,1.2014223395043402,1.2014223395043402,1.2014223395043402,1.2014223395043402,1.2014223395043402,1.2014223395043402,1.2014223395043402,1.2014223395043402,1.2014223395043402,1.2014223395043402,1.2014223395043402,1.2014223395043402,1.2014223395043402,1.2014223395043402
205,ca_ancora-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,ca_ancora-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,ca_ancora-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,gd_arcosg-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,gd_arcosg-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,gd_arcosg-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,got_proiel-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,got_proiel-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,got_proiel-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,sl_sst-ud-train_Case=Dat,4.495413907707703,5.386403614914246,5.386403614914246,5.386403614914246,5.386403614914246,5.386403614914246,5.386403614914246,5.386403614914246,5.386403614914246,5.386403614914246,5.386403614914246,5.386403614914246,5.386403614914246,5.386403614914246,5.386403614914246,5.386403614914246,5.386403614914246
215,sl_sst-ud-test_Case=Dat,4.521885731895543,5.432491758056588,5.432491758056588,5.432491758056588,5.432491758056588,5.432491758056588,5.432491758056588,5.432491758056588,5.432491758056588,5.432491758056588,5.432491758056588,5.432491758056588,5.432491758056588,5.432491758056588,5.432491758056588,5.432491758056588,5.432491758056588
216,sl_sst-ud-dev_Case=Dat,6.098815914221017,7.02819717676984,7.02819717676984,7.02819717676984,7.02819717676984,7.02819717676984,7.02819717676984,7.02819717676984,7.02819717676984,7.02819717676984,7.02819717676984,7.02819717676984,7.02819717676984,7.02819717676984,7.02819717676984,7.02819717676984,7.02819717676984
217,de_gsd-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,de_gsd-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,de_gsd-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,ka_glc-ud-test_Case=Dat,16.19853579751797,17.107462969598924,17.107462969598924,17.107462969598924,17.107462969598924,17.107462969598924,17.107462969598924,17.107462969598924,17.107462969598924,17.107462969598924,17.107462969598924,17.107462969598924,17.107462969598924,17.107462969598924,17.107462969598924,17.107462969598924,17.107462969598924
221,arr_tudet-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,aln_gps-ud-test_Case=Dat,2.279248575028388,3.2103092028463625,3.2103092028463625,3.2103092028463625,3.2103092028463625,3.2103092028463625,3.2103092028463625,3.2103092028463625,3.2103092028463625,3.2103092028463625,3.2103092028463625,3.2103092028463625,3.2103092028463625,3.2103092028463625,3.2103092028463625,3.2103092028463625,3.2103092028463625
223,kk_ktb-ud-test_Case=Dat,170.09213189719662,170.96295895115213,170.96295895115213,170.96295895115213,170.96295895115213,170.96295895115213,170.96295895115213,170.96295895115213,170.96295895115213,170.96295895115213,170.96295895115213,170.96295895115213,170.96295895115213,170.96295895115213,170.96295895115213,170.96295895115213,170.96295895115213
224,kk_ktb-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,ha_northernautogramm-ud-test_Case=Dat,0.7071067811865476,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898
226,cs_pdt-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,cs_pdt-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,cs_pdt-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,gl_pud-ud-test_Case=Dat,0.5571144336621284,1.4485355639657116,1.4485355639657116,1.4485355639657116,1.4485355639657116,1.4485355639657116,1.4485355639657116,1.4485355639657116,1.4485355639657116,1.4485355639657116,1.4485355639657116,1.4485355639657116,1.4485355639657116,1.4485355639657116,1.4485355639657116,1.4485355639657116,1.4485355639657116
230,gn_oldtudet-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,ta_mwtt-ud-test_Case=Dat,7.2284161474004796,8.120960534321048,8.120960534321048,8.120960534321048,8.120960534321048,8.120960534321048,8.120960534321048,8.120960534321048,8.120960534321048,8.120960534321048,8.120960534321048,8.120960534321048,8.120960534321048,8.120960534321048,8.120960534321048,8.120960534321048,8.120960534321048
232,ota_dudu-ud-test_Case=Dat,28.83574171059243,29.656365252673833,29.656365252673833,29.656365252673833,29.656365252673833,29.656365252673833,29.656365252673833,29.656365252673833,29.656365252673833,29.656365252673833,29.656365252673833,29.656365252673833,29.656365252673833,29.656365252673833,29.656365252673833,29.656365252673833,29.656365252673833
233,ug_udt-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,ug_udt-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,ug_udt-ud-train_Case=Dat,621.5834618134559,622.3608278161472,622.3608278161472,622.3608278161472,622.3608278161472,622.3608278161472,622.3608278161472,622.3608278161472,622.3608278161472,622.3608278161472,622.3608278161472,622.3608278161472,622.3608278161472,622.3608278161472,622.3608278161472,622.3608278161472,622.3608278161472
236,lv_lvtb-ud-test_Case=Dat,2.8597915845954187,3.7940615114522855,3.7940615114522855,3.7940615114522855,3.7940615114522855,3.7940615114522855,3.7940615114522855,3.7940615114522855,3.7940615114522855,3.7940615114522855,3.7940615114522855,3.7940615114522855,3.7940615114522855,3.7940615114522855,3.7940615114522855,3.7940615114522855,3.7940615114522855
237,lv_lvtb-ud-train_Case=Dat,2.959960825502073,3.894192428738988,3.894192428738988,3.894192428738988,3.894192428738988,3.894192428738988,3.894192428738988,3.894192428738988,3.894192428738988,3.894192428738988,3.894192428738988,3.894192428738988,3.894192428738988,3.894192428738988,3.894192428738988,3.894192428738988,3.894192428738988
238,lv_lvtb-ud-dev_Case=Dat,2.9705842748954376,3.9039520389588995,3.9039520389588995,3.9039520389588995,3.9039520389588995,3.9039520389588995,3.9039520389588995,3.9039520389588995,3.9039520389588995,3.9039520389588995,3.9039520389588995,3.9039520389588995,3.9039520389588995,3.9039520389588995,3.9039520389588995,3.9039520389588995,3.9039520389588995
239,ta_ttb-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,ta_ttb-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,ta_ttb-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,sga_dipwbg-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,xum_ikuvina-ud-test_Case=Dat,1.8285923547909742,2.70993542358485,2.70993542358485,2.70993542358485,2.70993542358485,2.70993542358485,2.70993542358485,2.70993542358485,2.70993542358485,2.70993542358485,2.70993542358485,2.70993542358485,2.70993542358485,2.70993542358485,2.70993542358485,2.70993542358485,2.70993542358485
244,ru_pud-ud-test_Case=Dat,3.2215561659703673,4.160318340212105,4.160318340212105,4.160318340212105,4.160318340212105,4.160318340212105,4.160318340212105,4.160318340212105,4.160318340212105,4.160318340212105,4.160318340212105,4.160318340212105,4.160318340212105,4.160318340212105,4.160318340212105,4.160318340212105,4.160318340212105
245,la_ittb-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,la_ittb-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,la_ittb-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,nl_alpino-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,qtd_sagt-ud-test_Case=Dat,41.730474787037316,42.60029890890471,42.60029890890471,42.60029890890471,42.60029890890471,42.60029890890471,42.60029890890471,42.60029890890471,42.60029890890471,42.60029890890471,42.60029890890471,42.60029890890471,42.60029890890471,42.60029890890471,42.60029890890471,42.60029890890471,42.60029890890471
250,qtd_sagt-ud-dev_Case=Dat,46.24331783560134,47.13361621791583,47.13361621791583,47.13361621791583,47.13361621791583,47.13361621791583,47.13361621791583,47.13361621791583,47.13361621791583,47.13361621791583,47.13361621791583,47.13361621791583,47.13361621791583,47.13361621791583,47.13361621791583,47.13361621791583,47.13361621791583
251,qtd_sagt-ud-train_Case=Dat,17.57484419938283,18.454397952926943,18.454397952926943,18.454397952926943,18.454397952926943,18.454397952926943,18.454397952926943,18.454397952926943,18.454397952926943,18.454397952926943,18.454397952926943,18.454397952926943,18.454397952926943,18.454397952926943,18.454397952926943,18.454397952926943,18.454397952926943
252,ga_cadhan-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,pl_pud-ud-test_Case=Dat,0.913613347709208,1.888242193120802,1.888242193120802,1.888242193120802,1.888242193120802,1.888242193120802,1.888242193120802,1.888242193120802,1.888242193120802,1.888242193120802,1.888242193120802,1.888242193120802,1.888242193120802,1.888242193120802,1.888242193120802,1.888242193120802,1.888242193120802
254,orv_torot-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,orv_torot-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,orv_torot-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,cs_cac-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,cs_cac-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,cs_cac-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,yrl_complin-ud-test_Case=Dat,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
261,eu_bdt-ud-train_Case=Dat,0.5952275830538746,1.5700137124422033,1.5700137124422033,1.5700137124422033,1.5700137124422033,1.5700137124422033,1.5700137124422033,1.5700137124422033,1.5700137124422033,1.5700137124422033,1.5700137124422033,1.5700137124422033,1.5700137124422033,1.5700137124422033,1.5700137124422033,1.5700137124422033,1.5700137124422033
262,eu_bdt-ud-test_Case=Dat,0.6418722614352484,1.6120380475245197,1.6120380475245197,1.6120380475245197,1.6120380475245197,1.6120380475245197,1.6120380475245197,1.6120380475245197,1.6120380475245197,1.6120380475245197,1.6120380475245197,1.6120380475245197,1.6120380475245197,1.6120380475245197,1.6120380475245197,1.6120380475245197,1.6120380475245197
263,eu_bdt-ud-dev_Case=Dat,0.501160326451371,1.479145203679591,1.479145203679591,1.479145203679591,1.479145203679591,1.479145203679591,1.479145203679591,1.479145203679591,1.479145203679591,1.479145203679591,1.479145203679591,1.479145203679591,1.479145203679591,1.479145203679591,1.479145203679591,1.479145203679591,1.479145203679591
264,eme_tudet-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,pl_lfg-ud-test_Case=Dat,0.37762964541684957,1.3531133867526934,1.3531133867526934,1.3531133867526934,1.3531133867526934,1.3531133867526934,1.3531133867526934,1.3531133867526934,1.3531133867526934,1.3531133867526934,1.3531133867526934,1.3531133867526934,1.3531133867526934,1.3531133867526934,1.3531133867526934,1.3531133867526934,1.3531133867526934
266,pl_lfg-ud-train_Case=Dat,0.27659870058619695,1.2538407383968402,1.2538407383968402,1.2538407383968402,1.2538407383968402,1.2538407383968402,1.2538407383968402,1.2538407383968402,1.2538407383968402,1.2538407383968402,1.2538407383968402,1.2538407383968402,1.2538407383968402,1.2538407383968402,1.2538407383968402,1.2538407383968402,1.2538407383968402
267,pl_lfg-ud-dev_Case=Dat,0.17744386662439468,1.1613473662573834,1.1613473662573834,1.1613473662573834,1.1613473662573834,1.1613473662573834,1.1613473662573834,1.1613473662573834,1.1613473662573834,1.1613473662573834,1.1613473662573834,1.1613473662573834,1.1613473662573834,1.1613473662573834,1.1613473662573834,1.1613473662573834,1.1613473662573834
268,tr_tourism-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,tr_tourism-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,tr_tourism-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,cs_poetry-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,ru_gsd-ud-test_Case=Dat,4.731926373780655,5.651930528256928,5.651930528256928,5.651930528256928,5.651930528256928,5.651930528256928,5.651930528256928,5.651930528256928,5.651930528256928,5.651930528256928,5.651930528256928,5.651930528256928,5.651930528256928,5.651930528256928,5.651930528256928,5.651930528256928,5.651930528256928
273,ru_gsd-ud-dev_Case=Dat,4.2636222688309235,5.1729943166514465,5.1729943166514465,5.1729943166514465,5.1729943166514465,5.1729943166514465,5.1729943166514465,5.1729943166514465,5.1729943166514465,5.1729943166514465,5.1729943166514465,5.1729943166514465,5.1729943166514465,5.1729943166514465,5.1729943166514465,5.1729943166514465,5.1729943166514465
274,ru_gsd-ud-train_Case=Dat,4.438356136038592,5.363181059097703,5.363181059097703,5.363181059097703,5.363181059097703,5.363181059097703,5.363181059097703,5.363181059097703,5.363181059097703,5.363181059097703,5.363181059097703,5.363181059097703,5.363181059097703,5.363181059097703,5.363181059097703,5.363181059097703,5.363181059097703
275,aqz_tudet-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,tr_imst-ud-train_Case=Dat,8.372134612909003,9.275943780886875,9.275943780886875,9.275943780886875,9.275943780886875,9.275943780886875,9.275943780886875,9.275943780886875,9.275943780886875,9.275943780886875,9.275943780886875,9.275943780886875,9.275943780886875,9.275943780886875,9.275943780886875,9.275943780886875,9.275943780886875
277,tr_imst-ud-dev_Case=Dat,11.528852541493226,12.42165124477817,12.42165124477817,12.42165124477817,12.42165124477817,12.42165124477817,12.42165124477817,12.42165124477817,12.42165124477817,12.42165124477817,12.42165124477817,12.42165124477817,12.42165124477817,12.42165124477817,12.42165124477817,12.42165124477817,12.42165124477817
278,tr_imst-ud-test_Case=Dat,8.269114331113084,9.157626482269395,9.157626482269395,9.157626482269395,9.157626482269395,9.157626482269395,9.157626482269395,9.157626482269395,9.157626482269395,9.157626482269395,9.157626482269395,9.157626482269395,9.157626482269395,9.157626482269395,9.157626482269395,9.157626482269395,9.157626482269395
279,lv_cairo-ud-test_Case=Dat,3.7416573867739413,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584
280,bg_btb-ud-train_Case=Dat,1.0896163109571964,1.9357288843739513,1.9357288843739513,1.9357288843739513,1.9357288843739513,1.9357288843739513,1.9357288843739513,1.9357288843739513,1.9357288843739513,1.9357288843739513,1.9357288843739513,1.9357288843739513,1.9357288843739513,1.9357288843739513,1.9357288843739513,1.9357288843739513,1.9357288843739513
281,bg_btb-ud-test_Case=Dat,0.9150793638884732,1.7696010537048614,1.7696010537048614,1.7696010537048614,1.7696010537048614,1.7696010537048614,1.7696010537048614,1.7696010537048614,1.7696010537048614,1.7696010537048614,1.7696010537048614,1.7696010537048614,1.7696010537048614,1.7696010537048614,1.7696010537048614,1.7696010537048614,1.7696010537048614
282,bg_btb-ud-dev_Case=Dat,1.152322161933633,1.9893405928882644,1.9893405928882644,1.9893405928882644,1.9893405928882644,1.9893405928882644,1.9893405928882644,1.9893405928882644,1.9893405928882644,1.9893405928882644,1.9893405928882644,1.9893405928882644,1.9893405928882644,1.9893405928882644,1.9893405928882644,1.9893405928882644,1.9893405928882644
283,gu_gujtb-ud-test_Case=Dat,0.816496580927726,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774
284,bxr_bdt-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,bxr_bdt-ud-test_Case=Dat,32.75243841643278,33.581575636384635,33.581575636384635,33.581575636384635,33.581575636384635,33.581575636384635,33.581575636384635,33.581575636384635,33.581575636384635,33.581575636384635,33.581575636384635,33.581575636384635,33.581575636384635,33.581575636384635,33.581575636384635,33.581575636384635,33.581575636384635
286,bej_nsc-ud-test_Case=Dat,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
287,es_coser-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,tr_boun-ud-dev_Case=Dat,38.174159270194274,39.017740619428274,39.017740619428274,39.017740619428274,39.017740619428274,39.017740619428274,39.017740619428274,39.017740619428274,39.017740619428274,39.017740619428274,39.017740619428274,39.017740619428274,39.017740619428274,39.017740619428274,39.017740619428274,39.017740619428274,39.017740619428274
289,tr_boun-ud-test_Case=Dat,26.517889955889505,27.380225502764414,27.380225502764414,27.380225502764414,27.380225502764414,27.380225502764414,27.380225502764414,27.380225502764414,27.380225502764414,27.380225502764414,27.380225502764414,27.380225502764414,27.380225502764414,27.380225502764414,27.380225502764414,27.380225502764414,27.380225502764414
290,tr_boun-ud-train_Case=Dat,29.891927463355856,30.744135760947092,30.744135760947092,30.744135760947092,30.744135760947092,30.744135760947092,30.744135760947092,30.744135760947092,30.744135760947092,30.744135760947092,30.744135760947092,30.744135760947092,30.744135760947092,30.744135760947092,30.744135760947092,30.744135760947092,30.744135760947092
291,tr_penn-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,tr_penn-ud-test_Case=Dat,341.41763281939615,342.2966549646666,342.2966549646666,342.2966549646666,342.2966549646666,342.2966549646666,342.2966549646666,342.2966549646666,342.2966549646666,342.2966549646666,342.2966549646666,342.2966549646666,342.2966549646666,342.2966549646666,342.2966549646666,342.2966549646666,342.2966549646666
293,tr_penn-ud-train_Case=Dat,274.229499109447,275.12261729173514,275.12261729173514,275.12261729173514,275.12261729173514,275.12261729173514,275.12261729173514,275.12261729173514,275.12261729173514,275.12261729173514,275.12261729173514,275.12261729173514,275.12261729173514,275.12261729173514,275.12261729173514,275.12261729173514,275.12261729173514
